가게명,지역화폐,메뉴,가격,주메뉴,동,평균가격,가격점수,위생점수,총 점수
1인삼겹살냉면,X,참나무삼겹살 세트,12500,한식,자양동,14931.95,58.599178272094406,8.0,66.5991782720944
달항아리양조장,X,부추땡초전,7000,한식,자양동,14931.95,32.81553983237286,8.0,40.81553983237286
뽁순이볶음밥 광진점,X,[재주문 1위] 뽁순이 1인 세트,14900,한식,자양동,14931.95,69.85022050033652,8.0,77.85022050033652
배연식당,X,돼지찌개,9000,한식,자양동,14931.95,42.19140835590796,-30.0,12.19140835590796
모락,O,야채쌀국수,7900,한식,화양동,14931.95,37.03468066796366,8.0,45.03468066796366
양순덕전통김치찌개 건대점,X,[고기+김치] 돼지고기 김치찌개,13900,한식,화양동,14931.95,65.16228623856897,8.0,73.16228623856897
죽이야기 건국대병원점,O,한우야채죽,11500,한식,화양동,14931.95,53.91124401032685,8.0,61.91124401032685
이찌방이야기 건대본점,X,혜자바지락탕,10900,한식,화양동,14931.95,51.09848345326632,8.0,59.09848345326632
콩불 건대점,X,[특허인증]콩불（콩나물＋불고기）,9500,한식,화양동,14931.95,44.53537548679174,8.0,52.53537548679174
알촌 건국대점,X,약매알밥,5800,한식,화양동,14931.95,27.190018718251803,8.0,35.19001871825181
정면,O,백면,9500,한식,화양동,14931.95,44.53537548679174,-30.0,14.535375486791745
열불날개 건대본점,X,열불막창,13900,한식,화양동,14931.95,65.16228623856897,8.0,73.16228623856897
냉면쟁이고기꾼 구의점,X,（시베리아）물냉면,8500,한식,자양동,14931.95,39.8474412250242,8.0,47.8474412250242
인생고기도시락 건대점,X,1인 찌개정식 도시락,14900,한식,자양동,14931.95,69.85022050033652,8.0,77.85022050033652
도른덮밥 건대점,X,[양념] 치킨 덮밥 도시락,10500,한식,자양동,14931.95,49.223309748559295,8.0,57.223309748559295
왕의고기 건대1호점,X,1인 찌개정식 도시락,14900,한식,자양동,14931.95,69.85022050033652,8.0,77.85022050033652
밥심 건대점,X,[ 밥심 찌개 ] 1인 정식,12500,한식,자양동,14931.95,58.599178272094406,8.0,66.5991782720944
인생통큰고기비빔밥 통큰김치 찌개,X,제육 비빔밥,10500,한식,자양동,14931.95,49.223309748559295,8.0,57.223309748559295
전지적밥상시점 건대점,X,직화제육(야채포함300g)+카레,11900,한식,자양동,14931.95,55.78641771503387,8.0,63.78641771503387
뿅가야채곱창 건대점,X,직화 야채곱창,13000,한식,자양동,14931.95,60.943145402978175,8.0,68.94314540297817
동촌우렁쌈밥,X,제육우렁쌈밥,10000,한식,화양동,14931.95,46.87934261767552,8.0,54.87934261767552
사거리냉삼집,O,점심특선(1인)(2인이상),9900,한식,화양동,14931.95,46.41054919149876,-30.0,16.41054919149876
반기돈 건대점,X,반기돈 국밥반상,10000,한식,화양동,14931.95,46.87934261767552,8.0,54.87934261767552
건우식당,X,왕돈까스,7000,한식,화양동,14931.95,32.81553983237286,8.0,40.81553983237286
한솔식당,O,된장찌개,6000,한식,화양동,14931.95,28.12760557060531,-30.0,-1.8723944293946888
행컵 건대점,O,잡채제육콤보,8900,한식,화양동,14931.95,41.722614929731215,8.0,49.722614929731215
본가한식전문,X,전주비빔밥,9000,한식,화양동,14931.95,42.19140835590796,8.0,50.19140835590796
자양전통시장착한탕국 포장전문점,X,육개장,10000,한식,자양동,14931.95,46.87934261767552,8.0,54.87934261767552
개화정,O,1974 립 갈비구이,14900,한식,화양동,14931.95,69.85022050033652,8.0,77.85022050033652
사다리가로선,O,숯불돼지막창,6900,한식,화양동,14931.95,32.34674640619611,8.0,40.34674640619611
짜글이미식회 광진점,X,[고추장] 우삼겹짜글이 혼밥,11900,한식,화양동,14931.95,55.78641771503387,8.0,63.78641771503387
이든한끼,O,제육볶음,9000,한식,화양동,14931.95,42.19140835590796,8.0,50.19140835590796
왕소구이,O,고등어구이,9000,한식,화양동,14931.95,42.19140835590796,8.0,50.19140835590796
이가네맛집,X,대구탕(점심),12000,한식,화양동,14931.95,56.25521114121062,8.0,64.25521114121062
꾸러기상사,X,떡볶이,6000,한식,화양동,14931.95,28.12760557060531,8.0,36.12760557060531
몽글몽글,X,짬뽕 순두부,11000,한식,화양동,14931.95,51.56727687944307,8.0,59.56727687944307
한식당,O,한식당정식,12000,한식,화양동,14931.95,56.25521114121062,8.0,64.25521114121062
하루마끼,O,하루마끼,4900,한식,화양동,14931.95,22.970877882661004,8.0,30.970877882661004
위락밥집,X,된장찌개,6000,한식,화양동,14931.95,28.12760557060531,8.0,36.12760557060531
우반장,X,소갈비살(120g),14000,한식,화양동,14931.95,65.63107966474573,8.0,73.63107966474573
산너머남촌,X,보리밥청국장,9500,한식,자양동,14931.95,44.53537548679174,8.0,52.53537548679174
알리타유기농죽,X,내맘대로 처방 전복내장 보양죽+찬3종+레드비트 냉육수,9800,한식,자양동,14931.95,45.94175576532201,8.0,53.94175576532201
순이네맷돌빈대떡,O,해물녹두빈대떡,14000,한식,군자동,14931.95,65.63107966474573,8.0,73.63107966474573
명가맛집,X,김치찌개,8000,한식,군자동,14931.95,37.503474094140415,8.0,45.503474094140415
공반,O,부타동,11000,한식,군자동,14931.95,51.56727687944307,8.0,59.56727687944307
고향국시,O,고향국시,7000,한식,군자동,14931.95,32.81553983237286,8.0,40.81553983237286
88제육 건대점,X,88제육,14900,한식,자양동,14931.95,69.85022050033652,8.0,77.85022050033652
서울특별식당,O,서울특별식,8000,한식,군자동,14931.95,37.503474094140415,8.0,45.503474094140415
성민식당,O,된장찌개,6000,한식,군자동,14931.95,28.12760557060531,8.0,36.12760557060531
미스터육회 연어왕 군자점,X,육회비빔밥,5900,한식,군자동,14931.95,27.658812144428552,8.0,35.65881214442855
구름계란덮밥 건대점,X,[BEST] 돈불고기 구름덮밥 도시락,10500,한식,군자동,14931.95,49.223309748559295,8.0,57.223309748559295
오더,O,김치짜글이,10000,한식,군자동,14931.95,46.87934261767552,8.0,54.87934261767552
진식당,O,제육덮밥,10000,한식,화양동,14931.95,46.87934261767552,-30.0,16.87934261767552
솔내음막창아나고,X,막창,9000,한식,군자동,14931.95,42.19140835590796,8.0,50.19140835590796
오므라이스팝니다,X,[오리지널] 소세지 오므라이스,11900,한식,군자동,14931.95,55.78641771503387,8.0,63.78641771503387
나혼자산닭,X,[1인분]나혼자닭볶음탕 (점심/저녁/야식/혼밥),13900,한식,군자동,14931.95,65.16228623856897,8.0,73.16228623856897
한끼라면,O,얼큰면,5500,한식,구의동,14931.95,25.78363843972153,-30.0,-4.216361560278468
순결한곱창 구의점,O,((오픈Ol벤트))1등급+야채곱창,14900,한식,구의동,14931.95,69.85022050033652,8.0,77.85022050033652
1983김지영,O,김치볶음밥 오리진,6500,한식,구의동,14931.95,30.471572701489084,8.0,38.47157270148908
죽토피아 구의점,X,죽토피아 완도산 전복죽[소분x],11900,한식,구의동,14931.95,55.78641771503387,8.0,63.78641771503387
돌곶이마을갈비찜 탕도시락,X,[양질의 단백질] 깔끔하게 오직 갈비만,13500,한식,구의동,14931.95,63.28711253386195,8.0,71.28711253386194
한식의품격 광진점,X,'최다주문'콩나물불고기,10900,한식,구의동,14931.95,51.09848345326632,8.0,59.09848345326632
마쇼마쇼,O,마늘똥집,14000,한식,군자동,14931.95,65.63107966474573,-30.0,35.63107966474573
집밥e선생 짜글이 광진구점,X,[국물이 진국] 우삼겹 강된장짜글이,13000,한식,구의동,14931.95,60.943145402978175,8.0,68.94314540297817
한근김치찜 구의점,X,[1.5인분 혼밥] 김치찜 단품,13900,한식,구의동,14931.95,65.16228623856897,8.0,73.16228623856897
보승회관 군자점,O,수육국밥,9000,한식,군자동,14931.95,42.19140835590796,-30.0,12.19140835590796
또래끼리,X,김치볶음밥 곱배기,8000,한식,군자동,14931.95,37.503474094140415,25.0,62.503474094140415
피플한정식,O,피플한정식,8000,한식,군자동,14931.95,37.503474094140415,8.0,45.503474094140415
본죽 군자역점,O,통영굴버섯죽,10000,한식,군자동,14931.95,46.87934261767552,8.0,54.87934261767552
공주식당,O,제육볶음,9000,한식,군자동,14931.95,42.19140835590796,8.0,50.19140835590796
쿠시노아 군자점,X,돼지 목살 꾸시노아,3500,한식,군자동,14931.95,16.40776991618643,8.0,24.40776991618643
더바른정국밥 구의점,X,[얼큰하다~] 얼큰이 국밥,12000,한식,구의동,14931.95,56.25521114121062,8.0,64.25521114121062
양가네 건대점,O,매콤제육 도시락,12900,한식,화양동,14931.95,60.47435197680142,8.0,68.47435197680142
안채,O,코다리조림,10000,한식,자양동,14931.95,46.87934261767552,8.0,54.87934261767552
함포비빔밥,O,함포비빔밥,8000,한식,자양동,14931.95,37.503474094140415,8.0,45.503474094140415
이남장 건대롯데스타시티점,X,[서울3대]설렁탕,12000,한식,자양동,14931.95,56.25521114121062,20.0,76.25521114121062
행복은간장밥 건국대점,O,간장 연새 덮밥,12900,한식,자양동,14931.95,60.47435197680142,8.0,68.47435197680142
맛사랑밥상,X,김치찌개,8000,한식,자양동,14931.95,37.503474094140415,8.0,45.503474094140415
직화뚝배기,X,직화제육정식,10000,한식,자양동,14931.95,46.87934261767552,8.0,54.87934261767552
죽이야기 서울자양1동점,X,완도전복죽,14500,한식,자양동,14931.95,67.9750467956295,8.0,75.9750467956295
도회푸드 건강한쌈 광진점,X,라이스페이퍼(월남쌈),13000,한식,자양동,14931.95,60.943145402978175,8.0,68.94314540297817
할매시골청국장,X,시골청국장,7000,한식,자양동,14931.95,32.81553983237286,8.0,40.81553983237286
수빈70 건대점,X,아메리카노,3800,한식,자양동,14931.95,17.8141501947167,8.0,25.8141501947167
반반식당 롯데백화점 스타시티점,X,반반 김치찌개,8500,한식,자양동,14931.95,39.8474412250242,8.0,47.8474412250242
행복한뜨락,O,잔치국수,7000,한식,자양동,14931.95,32.81553983237286,8.0,40.81553983237286
행복하우스,X,베이컨볶음밥,10000,한식,자양동,14931.95,46.87934261767552,8.0,54.87934261767552
녹두빈대떡,O,빈대떡,7000,한식,자양동,14931.95,32.81553983237286,8.0,40.81553983237286
진미생고기,O,청국장,8000,한식,자양동,14931.95,37.503474094140415,8.0,45.503474094140415
우리할매,O,물냉면,8000,한식,자양동,14931.95,37.503474094140415,8.0,45.503474094140415
시장전,O,전류,12000,한식,자양동,14931.95,56.25521114121062,8.0,64.25521114121062
종로빈대떡,O,녹두 야채빈대떡,10000,한식,자양동,14931.95,46.87934261767552,-30.0,16.87934261767552
수빈식당,O,가정식백반,8000,한식,자양동,14931.95,37.503474094140415,-30.0,7.503474094140415
군자주민,O,등심돈카츠,11000,한식,능동,14931.95,51.56727687944307,8.0,59.56727687944307
전주맛나식당,O,오늘의백반,7500,한식,능동,14931.95,35.15950696325664,8.0,43.15950696325664
콩심 어린이대공원점,X,콩나물국밥,5500,한식,능동,14931.95,25.78363843972153,8.0,33.78363843972153
행복한밥상찌개마을,X,뚝불고기,7000,한식,능동,14931.95,32.81553983237286,8.0,40.81553983237286
순애식당,X,육개장,7000,한식,능동,14931.95,32.81553983237286,8.0,40.81553983237286
시원식당,X,숯불불고기+김치말이국수,9000,한식,자양동,14931.95,42.19140835590796,8.0,50.19140835590796
평창 닭다리고추장불고기 자양본점,X,매운돼지갈비찜 (300g),12000,한식,자양동,14931.95,56.25521114121062,8.0,64.25521114121062
양숙이네,O,김치찌개,9000,한식,자양동,14931.95,42.19140835590796,8.0,50.19140835590796
좁은식당,X,수제 경양식돈까스,9500,한식,자양동,14931.95,44.53537548679174,-30.0,14.535375486791745
어테이블,O,된장찌개,9000,한식,자양동,14931.95,42.19140835590796,8.0,50.19140835590796
담꼬직화구이정식,O,담양떡갈비정식 （90gx2）,14000,한식,자양동,14931.95,65.63107966474573,8.0,73.63107966474573
도깨비대패,X,도깨비살(100g),6900,한식,자양동,14931.95,32.34674640619611,8.0,40.34674640619611
하나마당,O,팥칼국수,7500,한식,자양동,14931.95,35.15950696325664,8.0,43.15950696325664
대화식당,O,갈치,8000,한식,자양동,14931.95,37.503474094140415,8.0,45.503474094140415
유가네식당,O,김치찌개,9000,한식,자양동,14931.95,42.19140835590796,-30.0,12.19140835590796
삼백집 건대점,X,삼백집 콩나물국밥,8000,한식,자양동,14931.95,37.503474094140415,8.0,45.503474094140415
건대 내장탕,O,[완벽해장]100%국내산 소내장탕,11000,한식,화양동,14931.95,51.56727687944307,8.0,59.56727687944307
수제죽전문점명가 진죽,X, [명가] 전복죽 (650g)(반찬X),10900,한식,자양동,14931.95,51.09848345326632,8.0,59.09848345326632
은하동,X, 야끼토리동,12900,한식,자양동,14931.95,60.47435197680142,8.0,68.47435197680142
쭈꾸미꼬막찜어촌마을,X, （추천）꼬막비빔밥,12000,한식,자양동,14931.95,56.25521114121062,8.0,64.25521114121062
24시원조감자탕 자양점,X, 감자탕뚝배기,12000,한식,자양동,14931.95,56.25521114121062,8.0,64.25521114121062
니들이곱도리탕맛을알어 군자점,X, [가성비]1인 닭도리탕,12000,한식,군자동,14931.95,56.25521114121062,8.0,64.25521114121062
딸부자네 건대역점,O, 딸불백정식,12000,한식,화양동,14931.95,56.25521114121062,8.0,64.25521114121062
닭찜랭킹1위 군자점,X, [가성비]1인 닭도리탕,13900,한식,군자동,14931.95,65.16228623856897,8.0,73.16228623856897
정죽 건대점,X, 부드러운 닭죽,10500,한식,군자동,14931.95,49.223309748559295,8.0,57.223309748559295
집밥엄마손,X, 삼겹살(1인),14000,한식,자양동,14931.95,65.63107966474573,8.0,73.63107966474573
베트남쌀국수몬스터Pho 광진점,X, 소고기 쌀국수,11000,한식,구의동,14931.95,51.56727687944307,8.0,59.56727687944307
김사부계서도삭면,X, 마라탕,8000,한식,자양동,14931.95,37.503474094140415,-30.0,7.503474094140415
곱도리탕전문점 광진점,X, 1인 한우 곱도리탕（밥포함）,14900,한식,구의동,14931.95,69.85022050033652,8.0,77.85022050033652
강남아씨죽,X, 유기농)무항생제 닭안심살 닭죽 2그릇＋혈관보약 비트 유기농 레드비트 동치미＋찬3종,14900,한식,자양동,14931.95,69.85022050033652,-30.0,39.85022050033652
죽에진심 건대점,X, 바다향 가득 참치죽,10900,한식,군자동,14931.95,51.09848345326632,8.0,59.09848345326632
영산강,O, 소머리국밥,12000,한식,자양동,14931.95,56.25521114121062,25.0,81.25521114121062
갈비찜한날 군자점,X, 매운돼지갈비찜(1인분),13000,한식,군자동,14931.95,60.943145402978175,8.0,68.94314540297817
우본식당,X, 갈비해장국(점심한정),10000,한식,군자동,14931.95,46.87934261767552,8.0,54.87934261767552
곱도리탕진짜잘하는집 건대점,X, [가성비甲] 1인 순살 닭도리탕,14900,한식,군자동,14931.95,69.85022050033652,8.0,77.85022050033652
정의온도,X, 묵은지손두부,12000,한식,구의동,14931.95,56.25521114121062,8.0,64.25521114121062
세븐식당,O, 생삼겹살(200g),13000,한식,자양동,14931.95,60.943145402978175,8.0,68.94314540297817
볶음밥도사 자양성수점,X, [[한국인은]]삼겹김치볶음밥,11900,한식,군자동,14931.95,55.78641771503387,8.0,63.78641771503387
마장동진나주곰탕 건대점,X, [전통대표보양식] 나주곰탕 (맑은국밥),13500,한식,군자동,14931.95,63.28711253386195,8.0,71.28711253386194
장수빈대떡,O, 황태구이,13000,한식,구의동,14931.95,60.943145402978175,8.0,68.94314540297817
할빈양꼬치,X, 마파두부,12000,한식,자양동,14931.95,56.25521114121062,8.0,64.25521114121062
속초빈대떡순대,X, 김치전,10000,한식,군자동,14931.95,46.87934261767552,8.0,54.87934261767552
논현왕갈비탕 광진점,X, 대박 나주곰탕,12000,한식,화양동,14931.95,56.25521114121062,8.0,64.25521114121062
라이라이스볶음밥 돈까스 건국대학교점,X, （NO.1）큐브스테이크 오므라이스,13900,한식,화양동,14931.95,65.16228623856897,8.0,73.16228623856897
송돼지냉면,O, [BEST]돈까스+냉면 세트,14000,한식,화양동,14931.95,65.63107966474573,8.0,73.63107966474573
엄마의손맛,X, 갈치조림(1인),9000,한식,중곡동,14931.95,42.19140835590796,8.0,50.19140835590796
구백냥곱창 광진점,X, 구백냥곱밥,12900,한식,화양동,14931.95,60.47435197680142,8.0,68.47435197680142
황가네감자탕,X, 뼈해장국,10000,한식,중곡동,14931.95,46.87934261767552,8.0,54.87934261767552
오뎅스마일,O, 꼬불이맛도리오뎅,2500,한식,중곡동,14931.95,11.719835654418878,8.0,19.71983565441888
수북전집,O, 해물파전,14000,한식,중곡동,14931.95,65.63107966474573,8.0,73.63107966474573
1976더빱 보끔밥,X, 순정김치볶음밥,9000,한식,화양동,14931.95,42.19140835590796,8.0,50.19140835590796
콩예원,O, 청국장 정식,13000,한식,광장동,14931.95,60.943145402978175,8.0,68.94314540297817
화양순대국감자탕,X, 야채곱창(1인분),10000,한식,화양동,14931.95,46.87934261767552,8.0,54.87934261767552
오감만족,X, 떡갈비,13000,한식,자양동,14931.95,60.943145402978175,8.0,68.94314540297817
따뜻한밥상,X, 백반,6000,한식,중곡동,14931.95,28.12760557060531,8.0,36.12760557060531
2 5배삼겹살김치찜,X, 삼치구이,12000,한식,중곡동,14931.95,56.25521114121062,8.0,64.25521114121062
삼형제김밥 뚝섬유원지점,O, 크래미샐러드유부김밥,5500,분식,자양동,9028.96,42.64056989952332,8.0,50.64056989952332
대성 가마솥 순대국,X, 머리고기국밥,7000,분식,중곡동,9028.96,54.26981623575695,-30.0,24.26981623575695
김밥천국 건대역점,X, 제육덮밥,8500,분식,자양동,9028.96,65.89906257199058,8.0,73.89906257199058
명동음식백화점,X, 김치찐만두,3000,분식,자양동,9028.96,23.25849267246726,8.0,31.25849267246726
수경수제만두,X,고기만두 6개,7500,분식,중곡동,9028.96,58.14623168116815,8.0,66.14623168116816
창화당,O, 들깨 만두칼국수,7500,분식,자양동,9028.96,58.14623168116815,8.0,66.14623168116816
황순애신토불이떡볶이,X,1인기본,4000,분식,중곡동,9028.96,31.01132356328969,8.0,39.01132356328969
병천순대 중곡점,X, 순대국(특),9000,분식,중곡동,9028.96,69.7754780174018,8.0,77.7754780174018
우리쌀우리김밥,X, 햄김밥,3500,분식,자양동,9028.96,27.13490811787848,8.0,35.13490811787848
도도한김밥 본점,X, 오므라이스,7500,분식,자양동,9028.96,58.14623168116815,8.0,66.14623168116816
얌샘김밥 자양점,X, 더블치즈김밥,4800,분식,자양동,9028.96,37.21358827594762,8.0,45.21358827594762
나연김밥,X, 지단김밥,4000,분식,자양동,9028.96,31.01132356328969,8.0,39.01132356328969
명동분식,O, 돈가스,6500,분식,자양동,9028.96,50.39340079034574,-30.0,20.393400790345737
온누리 할매순대국 군자역점,X, 뼈해장국,9000,분식,중곡동,9028.96,69.7754780174018,8.0,77.7754780174018
연정분식,X, 쌀떡볶이,3000,분식,자양동,9028.96,23.25849267246726,8.0,31.25849267246726
송림식당분식,X, 김치찌개,6500,분식,자양동,9028.96,50.39340079034574,8.0,58.39340079034574
엄마손꼬마김밥 자양동본점,X, 야채꼬마 10줄,9000,분식,자양동,9028.96,69.7754780174018,8.0,77.7754780174018
가마골순대국,O, 순대없는국밥,8000,분식,중곡동,9028.96,62.02264712657937,8.0,70.02264712657937
길가집김밥,X, 참치김밥,4000,분식,자양동,9028.96,31.01132356328969,8.0,39.01132356328969
김씨네매콤떡볶이,X, 찰순대（내장포함）,4500,분식,자양동,9028.96,34.8877390087009,8.0,42.8877390087009
한스즉석떡볶이 중곡1호점,X,즉석떡볶이,4500,분식,중곡동,9028.96,34.8877390087009,8.0,42.8877390087009
봉구가래떡볶이 건대점,O,봉구가래떡볶이,5000,분식,자양동,9028.96,38.7641544541121,8.0,46.7641544541121
김밥천국 중곡역점,X,가츠동,7500,분식,중곡동,9028.96,58.14623168116815,8.0,66.14623168116816
군자김밥 군자본점,X, 참치김밥,3500,분식,군자동,9028.96,27.13490811787848,8.0,35.13490811787848
금성김밥,O, 더블치즈김밥,5000,분식,군자동,9028.96,38.7641544541121,8.0,46.7641544541121
얌샘김밥 세종대점,X, 얌샘김밥,4200,분식,군자동,9028.96,32.561889741454166,8.0,40.561889741454166
미친만두,X, 찹쌀 김치만두,6500,분식,군자동,9028.96,50.39340079034574,8.0,58.39340079034574
밀크밥버거 세종대점,X, 스팸치즈 밥버거,5000,분식,군자동,9028.96,38.7641544541121,8.0,46.7641544541121
삼춘분식,O, 순대,5000,분식,군자동,9028.96,38.7641544541121,8.0,46.7641544541121
세끼락 건대점,X, 제육덮밥,7000,분식,군자동,9028.96,54.26981623575695,8.0,62.26981623575695
김밥천국 세종대점,X, 참치김밥,3500,분식,군자동,9028.96,27.13490811787848,8.0,35.13490811787848
핫떡스,X, 튀김,4000,분식,군자동,9028.96,31.01132356328969,8.0,39.01132356328969
1982떡볶이&컵밥 세종대점,X, 스팸마요(SMALL),3500,분식,군자동,9028.96,27.13490811787848,8.0,35.13490811787848
2020토스트 떡볶이,X, 세트（더블햄치즈베이글샌드위치＋아메리카노）,7900,분식,군자동,9028.96,61.24736403749713,8.0,69.24736403749714
이화만두,O, 왕교자 김치만두(5개),7000,분식,능동,9028.96,54.26981623575695,8.0,62.26981623575695
능라도분식,X, 참치김밥,3000,분식,능동,9028.96,23.25849267246726,8.0,31.25849267246726
미로네분식,X, 찰순대 (내장선택가능),5000,분식,군자동,9028.96,38.7641544541121,8.0,46.7641544541121
삼형제김밥 군자역점,O, 치즈유부김밥,5000,분식,능동,9028.96,38.7641544541121,8.0,46.7641544541121
싸다김밥 어린이대공원역점,O, 치즈김밥,5000,분식,군자동,9028.96,38.7641544541121,8.0,46.7641544541121
세종김밥떡볶이,O, 유부김밥,4300,분식,군자동,9028.96,33.33717283053641,8.0,41.33717283053641
뿅뿅김밥 주먹밥,X, 제육쌈김밥,7000,분식,구의동,9028.96,54.26981623575695,8.0,62.26981623575695
비비앤줄리,O, 라볶이,5000,분식,구의동,9028.96,38.7641544541121,8.0,46.7641544541121
화목분식,X, 떡볶이(1인분),2500,분식,구의동,9028.96,19.38207722705605,8.0,27.38207722705605
신세계호떡,X, 수제씨앗,3000,분식,구의동,9028.96,23.25849267246726,8.0,31.25849267246726
우리동네분식,X, 김밥,4000,분식,구의동,9028.96,31.01132356328969,8.0,39.01132356328969
카페연희 건대점,X, 리얼 초코라떼,5000,분식,구의동,9028.96,38.7641544541121,8.0,46.7641544541121
사대분식,X, 잔치국수,5000,분식,군자동,9028.96,38.7641544541121,8.0,46.7641544541121
한아름분식,X, 치즈김밥,5000,분식,군자동,9028.96,38.7641544541121,8.0,46.7641544541121
디델리 세종대점,X, 매콤비프라볶이,6000,분식,군자동,9028.96,46.51698534493452,8.0,54.51698534493452
능동김밥,O, 달걀 묵은지 참치 김밥,7000,분식,능동,9028.96,54.26981623575695,-30.0,24.26981623575695
뽀끼랑,X, 어묵 (1인분),3000,분식,능동,9028.96,23.25849267246726,8.0,31.25849267246726
또또떡볶이,X,떡볶이(1인분),3500,분식,화양동,9028.96,27.13490811787848,8.0,35.13490811787848
우리할매떡볶이 건대점,X,매운어묵,4000,분식,화양동,9028.96,31.01132356328969,8.0,39.01132356328969
김밥대학라면학과,O,킹소시지김밥,6000,분식,화양동,9028.96,46.51698534493452,8.0,54.51698534493452
김가네 자양점,X, 소고기김밥,5500,분식,자양동,9028.96,42.64056989952332,8.0,50.64056989952332
김밥천국 건대2호점,X,열무비빔국수,9000,분식,화양동,9028.96,69.7754780174018,8.0,77.7754780174018
CHURRO s,X,아메리카노,3000,분식,자양동,9028.96,23.25849267246726,8.0,31.25849267246726
신전떡볶이 건대점,X,마라로제떡볶이,7500,분식,화양동,9028.96,58.14623168116815,8.0,66.14623168116816
백남옥손만두,O,감자고기만두(8개),6000,분식,화양동,9028.96,46.51698534493452,8.0,54.51698534493452
공릉동원조멸치국수 화양점,X,멸치국수,6000,분식,화양동,9028.96,46.51698534493452,8.0,54.51698534493452
보영만두 건대점,X, 김치찐만두,7000,분식,자양동,9028.96,54.26981623575695,8.0,62.26981623575695
왕김밥,O, 치즈김밥,4000,분식,자양동,9028.96,31.01132356328969,8.0,39.01132356328969
김밥천국,O, 치즈김밥,4500,분식,자양동,9028.96,34.8877390087009,-30.0,4.887739008700898
마마분식,X,마마김밥,4500,분식,화양동,9028.96,34.8877390087009,8.0,42.8877390087009
복도리떡볶이 건대점,X,복도리 떡볶이(1인),4900,분식,화양동,9028.96,37.988871365029866,8.0,45.988871365029866
별난만두 건대점,O,할매 짜파구리,7000,분식,화양동,9028.96,54.26981623575695,8.0,62.26981623575695
화양156,X,화양떡볶이 (M),7000,분식,화양동,9028.96,54.26981623575695,8.0,62.26981623575695
김밥천국 건대점,X,천국김밥,2000,분식,화양동,9028.96,15.505661781644845,-30.0,-14.494338218355155
소담김밥 건대본점,X,소담김밥,3500,분식,화양동,9028.96,27.13490811787848,8.0,35.13490811787848
악어떡볶이 2호점,X,순대＋내장,4000,분식,화양동,9028.96,31.01132356328969,8.0,39.01132356328969
부산어묵직판장 아차산점,X, 흰오뎅(1개),1200,분식,구의동,9028.96,9.303397068986907,8.0,17.303397068986907
김밥마을,O, 치즈김밥,3500,분식,구의동,9028.96,27.13490811787848,8.0,35.13490811787848
