가게명,지역화폐,메뉴,가격,주메뉴,동,평균가격,가격점수,위생점수,총 점수
소노키라멘 건대본점,X, 소노키라멘,11800,일식,자양동,14018.67,58.9214240723264,8.0,66.9214240723264
우마이도 건대점,X,돈코츠 라멘 시로마루,10000,일식,화양동,14018.67,49.93341023078509,8.0,57.93341023078509
멘부리 건대점,X, 치즈가츠동,13500,일식,화양동,14018.67,67.41010381155986,-30.0,37.41010381155986
638데노탄탄면,X, 라멘 나가사키,10000,일식,화양동,14018.67,49.93341023078509,8.0,57.93341023078509
멘지 건대점,X, 카라파이탄,10500,일식,화양동,14018.67,52.43008074232434,20.0,72.43008074232435
라멘트럭 건대점,X,라멘,10000,일식,화양동,14018.67,49.93341023078509,8.0,57.93341023078509
믿소사,X,과일스크림,11000,일식,화양동,14018.67,54.9267512538636,8.0,62.9267512538636
단스,X, 포타토사라다,6000,일식,화양동,14018.67,29.960046138471053,-30.0,-0.0399538615289465
멘츠루 어린이대공원점,X,매운쇼유라멘(해장라멘),10500,일식,화양동,14018.67,52.43008074232434,8.0,60.43008074232434
나카노라멘 건대점,X, 고기듬뿍라멘,10500,일식,화양동,14018.67,52.43008074232434,8.0,60.43008074232434
고씨네 건국대점,X, 돈가스카레,10900,일식,화양동,14018.67,54.42741715155575,8.0,62.42741715155575
초라멘,X, 토리파이탄,9000,일식,화양동,14018.67,44.94006920770658,8.0,52.94006920770658
건대연어덮밥,O,도끼 돈까스,10900,일식,화양동,14018.67,54.42741715155575,8.0,62.42741715155575
시로스이센,O,시로스이센 텐동,10000,일식,화양동,14018.67,49.93341023078509,8.0,57.93341023078509
두툼바삭가츠 광진화양점,X,두툼등심돈가츠,10500,일식,화양동,14018.67,52.43008074232434,8.0,60.43008074232434
행복한스시 초밥,X,장어초밥 5pc,13000,일식,화양동,14018.67,64.91343330002061,8.0,72.91343330002061
우마이라멘 마제소바 광진본점,X,돈코츠라멘,10500,일식,화양동,14018.67,52.43008074232434,8.0,60.43008074232434
코코도리,O,가쯔동,8000,일식,화양동,14018.67,39.94672818462808,-30.0,9.946728184628078
이찌방라멘&카츠카레,X, 이찌방 돈코츠라멘,10500,일식,화양동,14018.67,52.43008074232434,8.0,60.43008074232434
멘쇼,O, 매운맛츠케멘(R),10000,일식,화양동,14018.67,49.93341023078509,8.0,57.93341023078509
부탄츄 건대점,X,토코 톤코츠 라멘,8500,일식,화양동,14018.67,42.44339869616733,8.0,50.44339869616733
오코노미야키식당하나,O, 시오소바,14000,일식,화양동,14018.67,69.90677432309911,8.0,77.90677432309911
빽다방 구의역점,O, 아이스티 망고 추가(아망추)w노란빨대,4300,카페,자양동,4487.85,67.06997782902725,8.0,75.06997782902725
카페512,X, 카페라떼,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
빽다방 건대동문회관점,X, 아메리카노 (HOT),1500,카페,자양동,4487.85,23.39650389384672,8.0,31.39650389384672
카페인모아,O, 카페라떼,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
누모(cafe numo),O, 카페라떼,3800,카페,자양동,4487.85,59.27114319774502,8.0,67.27114319774502
미래명가,O, 바닐라라떼,3900,카페,자양동,4487.85,60.83091012400146,8.0,68.83091012400146
40데이즈 공유공간 공감카페,X, 카페라떼,3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
주민커피,O, 카페라떼,3200,카페,자양동,4487.85,49.91254164020633,-30.0,19.912541640206328
컴포즈커피 자양하늘채점,O, 빅포즈 아메리카노,3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
이디야커피 자양동점,O, ICED 아메리카노,3200,카페,자양동,4487.85,49.91254164020633,15.0,64.91254164020633
카페구들,O, 아메리카노(HOT),3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
메가MGC커피 광진자양뚝섬로점,O, 복숭아아이스티,3000,카페,자양동,4487.85,46.79300778769343,8.0,54.79300778769343
카페달콤,X, 아메리카노,3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
블루샥 구의역점,O, [재주문율1위 시그니처] 샥라떼,3900,카페,자양동,4487.85,60.83091012400146,8.0,68.83091012400146
카페문,X, 에스프레소,3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
아레밀 건대점,X, 흑당밀크티+블랙펄(ICE),4300,카페,자양동,4487.85,67.06997782902725,8.0,75.06997782902725
토크빈,O, 에스프레소,2500,카페,자양동,4487.85,38.9941731564112,8.0,46.9941731564112
츄로's Coffee&Ice cream,O, 에스프레소,2500,카페,자양동,4487.85,38.9941731564112,8.0,46.9941731564112
메가MGC커피 건대스타시티몰점,O, 복숭아아이스티,4300,카페,자양동,4487.85,67.06997782902725,8.0,75.06997782902725
모모공방&카페,X, 카페라떼,4200,카페,자양동,4487.85,65.51021090277081,8.0,73.51021090277081
자양제일커피,O, 카페라떼(HOT),4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
향기나는커피 건대본점,X, 아메리카노(HOT),3300,카페,자양동,4487.85,51.47230856646279,8.0,59.47230856646279
카페파드,X, 아메리카노,3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
클라씩 하우스,X, 아메리카노,2500,카페,자양동,4487.85,38.9941731564112,8.0,46.9941731564112
얌커피로스터스,X, 아메리카노,3000,카페,자양동,4487.85,46.79300778769343,8.0,54.79300778769343
라이크쿠키,X, 라이크 블랜드,3000,카페,자양동,4487.85,46.79300778769343,8.0,54.79300778769343
빽다방 광진이튼1차점,X, 아이스티샷추가(아.샷.추),3800,카페,자양동,4487.85,59.27114319774502,20.0,79.27114319774502
원두볶는사람들,O, 헤이즐라떼,3000,카페,자양동,4487.85,46.79300778769343,-30.0,16.793007787693433
뉴베이크,O, 카페라떼,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
커피트레인 자양본점,X, Ice 빅다방,4300,카페,자양동,4487.85,67.06997782902725,8.0,75.06997782902725
카페정성,X, 카푸치노,3800,카페,능동,4487.85,59.27114319774502,8.0,67.27114319774502
보리스,O, 보리스쿠키들,2800,카페,자양동,4487.85,43.67347393518054,8.0,51.67347393518054
CM190,X, 아메리카노,3500,카페,능동,4487.85,54.59184241897567,8.0,62.59184241897567
카페자양5775,X, 아메리카노,2500,카페,자양동,4487.85,38.9941731564112,8.0,46.9941731564112
보케토커피 군자,X, 카페라떼,3500,카페,능동,4487.85,54.59184241897567,8.0,62.59184241897567
이디야커피 군자역점,O, ICED 아메리카노,3200,카페,능동,4487.85,49.91254164020633,8.0,57.91254164020633
라칸티네카페,X, 아메리카노,4000,카페,능동,4487.85,62.39067705025791,8.0,70.39067705025792
카페씨미트,O, 바클라바,4000,카페,능동,4487.85,62.39067705025791,8.0,70.39067705025792
트립티 뚝섬한강공원점,X, 카페라떼,3700,카페,자양동,4487.85,57.711376271488575,8.0,65.71137627148858
카페플랜,X, 아이스아메리카노,3800,카페,자양동,4487.85,59.27114319774502,8.0,67.27114319774502
메가MGC커피 신양초사거리점,X, 복숭아아이스티,3800,카페,자양동,4487.85,59.27114319774502,8.0,67.27114319774502
까페자양동,X, 카페라떼,3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
클렌치커피,O, 카페라떼,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
자양다방,O, 카페라떼(HOT),2500,카페,자양동,4487.85,38.9941731564112,-30.0,8.9941731564112
빽다방 신자초사거리점,O, 아메리카노(ICED),2000,카페,자양동,4487.85,31.19533852512896,8.0,39.19533852512896
라이프온마스,O, 카푸치노,4400,카페,자양동,4487.85,68.62974475528371,8.0,76.62974475528371
칼레오 커피로스터스,X, 아메리카노,3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
최가커피 자양점,X, 라떼,4300,카페,자양동,4487.85,67.06997782902725,8.0,75.06997782902725
메가MGC커피 건대동문회관점,O, 복숭아아이스티,4300,카페,자양동,4487.85,67.06997782902725,8.0,75.06997782902725
커피앤버스,O, 카페라떼(HOT),3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
킹프레소,O, 아메리카노,3000,카페,화양동,4487.85,46.79300778769343,8.0,54.79300778769343
띵킹커피,O, 카페라떼,4300,카페,화양동,4487.85,67.06997782902725,8.0,75.06997782902725
프롬커피로스터스,O, 얼그레이스콘,1700,카페,화양동,4487.85,26.51603774635961,8.0,34.516037746359615
레스또 커피,X, 커피,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
우지커피 건대중문점,O, 아메리카노.,2500,카페,화양동,4487.85,38.9941731564112,8.0,46.9941731564112
쿨데삭,X, 스트라파짜토,2200,카페,화양동,4487.85,34.314872377641855,8.0,42.314872377641855
레스티오 동물생명과학관점,X, 카페라떼(HOT),3300,카페,화양동,4487.85,51.47230856646279,8.0,59.47230856646279
컴포즈커피 건대스타시티몰점,X, 빅포즈 리얼믹스커피,4400,카페,화양동,4487.85,68.62974475528371,8.0,76.62974475528371
페프리,X, 시나몬 비스코티,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
메가MGC커피 건대화양제일시장점,O, 복숭아아이스티,3000,카페,화양동,4487.85,46.79300778769343,8.0,54.79300778769343
커피나무 건대역점,O, 아메리카노,3800,카페,화양동,4487.85,59.27114319774502,8.0,67.27114319774502
서울230,X, 카페라떼,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
마마브런치 광진점,X, 진짜 딸기를 갈아 넣은 딸기스무디,3900,카페,화양동,4487.85,60.83091012400146,8.0,68.83091012400146
세컨플로어온더가라지,X, 네비오사(hot),4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
해머스미스커피,X, 카페라떼,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
베어글 건대점,X, 크랜베리베이글,4200,카페,화양동,4487.85,65.51021090277081,8.0,73.51021090277081
카페레인보우,X, 카페라떼(HOT),4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
레스티오 건대상허도서관점,X, 메뉴2번,3300,카페,화양동,4487.85,51.47230856646279,8.0,59.47230856646279
리플커피 건국대점,X, 민트초콜렛,3500,카페,화양동,4487.85,54.59184241897567,8.0,62.59184241897567
테이큰커피,O, 카페라떼,3500,카페,화양동,4487.85,54.59184241897567,-30.0,24.59184241897568
코티커피 건대입구역점,X, 카페라떼,2000,카페,화양동,4487.85,31.19533852512896,8.0,39.19533852512896
모카하마,O, 카페라떼,4000,카페,화양동,4487.85,62.39067705025791,-30.0,32.39067705025791
올리브,O, 에스프레소,3900,카페,화양동,4487.85,60.83091012400146,-30.0,30.830910124001463
커피에반하다 건대후문점 스마트카페,X, ICED_청포도에이드,2900,카페,화양동,4487.85,45.23324086143699,8.0,53.23324086143699
벨렘351 건대점,X, 카페 드 루아,2500,카페,화양동,4487.85,38.9941731564112,8.0,46.9941731564112
텐션,X, 아메리카노 모데라토 (다크와 스모키),3000,카페,화양동,4487.85,46.79300778769343,8.0,54.79300778769343
브렛서울,O, 아메리카노,3800,카페,화양동,4487.85,59.27114319774502,8.0,67.27114319774502
카페마빈 건대점,X, 카페라떼(HOT),3500,카페,화양동,4487.85,54.59184241897567,8.0,62.59184241897567
CAFEING,X, 헤이즐넛,2500,카페,화양동,4487.85,38.9941731564112,8.0,46.9941731564112
카페462,X, 카페라떼,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
애드앤드,X, 라떼,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
바이나플라워카페,X, 아메리카노(L),3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
bung o,X, 팥슈,1500,카페,자양동,4487.85,23.39650389384672,8.0,31.39650389384672
허니지카페,X, 꿀아메리카노,2000,카페,자양동,4487.85,31.19533852512896,8.0,39.19533852512896
세모디(Semodi),X, 카페라떼,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
카페위어드,X, 아이스 아메리카노,2400,카페,자양동,4487.85,37.43440623015475,8.0,45.43440623015475
롱하우스,X, 에스프레소모카,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
카페체인지,X, 아메리카노,3000,카페,자양동,4487.85,46.79300778769343,8.0,54.79300778769343
카페르블랑,O, 아메리카노,3500,카페,자양동,4487.85,54.59184241897567,8.0,62.59184241897567
오월의하루,O, 블루베리라떼,3800,카페,자양동,4487.85,59.27114319774502,8.0,67.27114319774502
엠블링크,O, 얼그레이 크랜베리 베이글,4000,카페,자양동,4487.85,62.39067705025791,8.0,70.39067705025792
카페051 자양점,O, 아메리카노,1500,카페,자양동,4487.85,23.39650389384672,8.0,31.39650389384672
카페롱,O, 아메리카노,4000,카페,화양동,4487.85,62.39067705025791,-30.0,32.39067705025791
킹스커피,O, 카페라떼,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
메가MGC커피 건대스타점,X, 복숭아아이스티,3500,카페,화양동,4487.85,54.59184241897567,8.0,62.59184241897567
빽다방 건대역화양점,O, 아이스티 망고 추가(아망추)w노란빨대,4300,카페,화양동,4487.85,67.06997782902725,8.0,75.06997782902725
꼬메노,O, 아메리카노,4000,카페,화양동,4487.85,62.39067705025791,-30.0,32.39067705025791
컨딩커피,O, 아메리카노,4000,카페,화양동,4487.85,62.39067705025791,8.0,70.39067705025792
하오피hop1999,X, 카페라떼,4000,카페,군자동,4487.85,62.39067705025791,8.0,70.39067705025792
컵안에버블 1호점,X, 버블티(타로),3800,카페,군자동,4487.85,59.27114319774502,8.0,67.27114319774502
카페디데이,X, 디카페인아메리카노,3900,카페,중곡동,4487.85,60.83091012400146,8.0,68.83091012400146
큐베리 중곡점,X, 아메리카노(HOT),1500,카페,중곡동,4487.85,23.39650389384672,8.0,31.39650389384672
카페수달하다,O, 라떼,3800,카페,중곡동,4487.85,59.27114319774502,8.0,67.27114319774502
삼오공,X, 에스프레소,1500,카페,중곡동,4487.85,23.39650389384672,8.0,31.39650389384672
카페드리아,X, 카페라떼,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
볼피네,X, 볼피 라떼,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
카페차차,X, 카페라떼,3300,카페,중곡동,4487.85,51.47230856646279,8.0,59.47230856646279
프레셔나인 커피로스터스,X, 카페라떼,2800,카페,중곡동,4487.85,43.67347393518054,8.0,51.67347393518054
소담미담 서울중곡점,X, 크로플,2800,카페,중곡동,4487.85,43.67347393518054,8.0,51.67347393518054
카페슈가밤,X, 고메버터 소금빵,3100,카페,중곡동,4487.85,48.35277471394988,8.0,56.35277471394988
커피킹,O, 카페라떼,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
라운드브릭,O, 아메리카노,3900,카페,광장동,4487.85,60.83091012400146,8.0,68.83091012400146
카페까노,X, 아메리카노,3500,카페,광장동,4487.85,54.59184241897567,8.0,62.59184241897567
샾커피,X, 아메리카노,3800,카페,광장동,4487.85,59.27114319774502,8.0,67.27114319774502
민트모리,O, 레몬오미자차와 애플유자차,4000,카페,광장동,4487.85,62.39067705025791,8.0,70.39067705025792
550커피,O, 카페라떼,3500,카페,광장동,4487.85,54.59184241897567,8.0,62.59184241897567
커피탕,O, 카페라떼,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
세미한소리,X, 베이직 커피(여름),4000,카페,광장동,4487.85,62.39067705025791,8.0,70.39067705025792
카페523,X, 아메리카노(HOT),3000,카페,광장동,4487.85,46.79300778769343,-30.0,16.793007787693433
카페나루,O, 아메리카노,3500,카페,광장동,4487.85,54.59184241897567,8.0,62.59184241897567
펄스커피,O, 아메리카노,4000,카페,광장동,4487.85,62.39067705025791,8.0,70.39067705025792
리트커피,O, 카페라떼,4200,카페,광장동,4487.85,65.51021090277081,8.0,73.51021090277081
피아짜,X, 아메리카노,3500,카페,광장동,4487.85,54.59184241897567,8.0,62.59184241897567
있소커피,O, 아메리카노,3800,카페,광장동,4487.85,59.27114319774502,-30.0,29.27114319774502
해브어나이스데이,O, 아메리카노,3500,카페,중곡동,4487.85,54.59184241897567,8.0,62.59184241897567
단비스튜디오,O, 헤이즐넛아메리카노,3500,카페,중곡동,4487.85,54.59184241897567,8.0,62.59184241897567
빽다방 아차산점,O, 아이스티 망고 추가(아망추)w노란빨대,4300,카페,중곡동,4487.85,67.06997782902725,8.0,75.06997782902725
달굼카페,O, 카페라떼,4300,카페,중곡동,4487.85,67.06997782902725,8.0,75.06997782902725
스윗블랙,O, 카페라떼,4000,카페,중곡동,4487.85,62.39067705025791,-30.0,32.39067705025791
안녕가비,O, 아메리카노,3500,카페,중곡동,4487.85,54.59184241897567,-30.0,24.59184241897568
달디빈,O, 수제청 유자차 Hot,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
카페후르츠,O, 아메리카노,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
문앤도어,O, 카페라떼,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
멜로우파우치커피로스터스,O, 아메리카노,3700,카페,중곡동,4487.85,57.711376271488575,8.0,65.71137627148858
헤르츠커피로스팅,O, 아메리카노,3500,카페,중곡동,4487.85,54.59184241897567,-30.0,24.59184241897568
스너글리,O, 에스프레소,3500,카페,중곡동,4487.85,54.59184241897567,8.0,62.59184241897567
이디야커피 중곡중앙점,O, 카페라떼,4200,카페,중곡동,4487.85,65.51021090277081,8.0,73.51021090277081
커피고,O, 카페라떼(HOT),3500,카페,중곡동,4487.85,54.59184241897567,-30.0,24.59184241897568
카페도르프,O, 카페라떼,3500,카페,중곡동,4487.85,54.59184241897567,8.0,62.59184241897567
레프트커피 아차산점,O, 아메리카노,3800,카페,중곡동,4487.85,59.27114319774502,8.0,67.27114319774502
카페이레,X, 카페라떼,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
카페트윈즈,O, 카페 라떼,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
레이지눅,O, 브루커피,1500,카페,중곡동,4487.85,23.39650389384672,8.0,31.39650389384672
메가MGC커피 중곡중앙점,X, 복숭아아이스티,3500,카페,중곡동,4487.85,54.59184241897567,8.0,62.59184241897567
알카페,O, 핫.아이스아메리카노,2500,카페,중곡동,4487.85,38.9941731564112,8.0,46.9941731564112
곁,O, 카페라떼,4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
그롤리,O, 아메리카노(HOT/ICE),4000,카페,중곡동,4487.85,62.39067705025791,8.0,70.39067705025792
세븐몽키스 중곡점,X, 카페라떼,3800,카페,중곡동,4487.85,59.27114319774502,8.0,67.27114319774502
오슬로우 군자역점,X, 시나몬 라떼,3600,카페,중곡동,4487.85,56.15160934523213,8.0,64.15160934523213
백억커피 중곡역점,X, 아메리카노 (HOT/ICE),1900,카페,중곡동,4487.85,29.635571598872502,8.0,37.6355715988725
아띠랑,O, 아메리카노,3300,카페,중곡동,4487.85,51.47230856646279,8.0,59.47230856646279
크레이저커피 군자역점,O, 아메리카노L,3000,카페,중곡동,4487.85,46.79300778769343,8.0,54.79300778769343
에프씨씨,X, 얼그레이 마들렌,3300,카페,중곡동,4487.85,51.47230856646279,8.0,59.47230856646279
라운G카페,X, 아메리카노 ICE,4200,카페,중곡동,4487.85,65.51021090277081,8.0,73.51021090277081
델티,O, 오레오스모어,3200,카페,중곡동,4487.85,49.91254164020633,8.0,57.91254164020633
콰티디앙,O, 아메리카노,3800,카페,중곡동,4487.85,59.27114319774502,8.0,67.27114319774502
코너594,O, 카페라떼,3500,카페,구의동,4487.85,54.59184241897567,-30.0,24.59184241897568
붕어앤호두커피,O, 카페라떼,3000,카페,구의동,4487.85,46.79300778769343,8.0,54.79300778769343
카페헤스트,X, 카페라떼,4200,카페,구의동,4487.85,65.51021090277081,8.0,73.51021090277081
페리카페,X, 에스프레소,2000,카페,구의동,4487.85,31.19533852512896,8.0,39.19533852512896
카페우리,O, 카페라떼,3500,카페,구의동,4487.85,54.59184241897567,8.0,62.59184241897567
따시하루,O, 카페라떼,3000,카페,구의동,4487.85,46.79300778769343,8.0,54.79300778769343
카페쑥쓰럽,X, 아메리카노,3000,카페,구의동,4487.85,46.79300778769343,8.0,54.79300778769343
피에스타7커피 구의점,O, 카페라떼,2700,카페,구의동,4487.85,42.11370700892409,8.0,50.11370700892409
이즈빈,O, 에스프레쏘 마키아토,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
커피를그리다,O, 에스프레소,3000,카페,구의동,4487.85,46.79300778769343,8.0,54.79300778769343
카페시안,O, 아메리카노,3300,카페,구의동,4487.85,51.47230856646279,8.0,59.47230856646279
에이미스커피 광진우체국점,X, 아메리카노,2500,카페,구의동,4487.85,38.9941731564112,8.0,46.9941731564112
옳은정커피,O, 아메리카노 제주,3000,카페,구의동,4487.85,46.79300778769343,8.0,54.79300778769343
하이젠버그,O, 카페라떼,3800,카페,구의동,4487.85,59.27114319774502,8.0,67.27114319774502
커피에반하다 강변역점,X, 아이스 아메리카노,2500,카페,구의동,4487.85,38.9941731564112,8.0,46.9941731564112
소소한그날,X, 소소라떼,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
Coffeeyah,X, [BEST] 스페셜티 카페라떼,4000,카페,구의동,4487.85,62.39067705025791,8.0,70.39067705025792
와플그란데,O, 까페라떼,2500,카페,군자동,4487.85,38.9941731564112,8.0,46.9941731564112
